no.,Shipment Invoice No.,HVDC CODE,HVDC CODE 1,HVDC CODE 2,HVDC CODE 3,HVDC CODE 4,HVDC CODE 5,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,stack status,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL Warehouse,DSV Indoor,DSV Al Markaz,DSV Outdoor,Hauler Indoor,DSV MZP,MOSB,Shifting,MIR,SHU,DAS,AGI,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location_Temp,Status_Location,Status_Location_DSV Indoor_DSV Al Markaz,Status_Location_DSV Al Markaz,Status_Location_DSV Indoor,Status_Location_Date,Status_Location_Date_Year,Status_Location_Date_Month,Status_Storage,wh_handling_legacy,site handling,total handling,minus,final handling,SQM,stack status2,Status_Location_YearMonth,Vendor,Source_File,AAA Storage,No.,Local,SERIAL NO.,PO. No,Bill of Lading,DSV MZD,JDN MZD,Stack_Status,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE,FLOW_DESCRIPTION,Final_Location,입고일자
44.0,PRL-DAS-002-O2 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207622,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-20,,1.0,1.0,site,DAS,DAS,,,,2025-06-20,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
45.0,PRL-DAS-002-O3 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207623,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-20,,1.0,1.0,site,DAS,DAS,,,,2025-06-20,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
46.0,PRL-DAS-002-O3 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207624,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
47.0,PRL-DAS-002-O3 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207625,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
48.0,PRL-DAS-002-O3 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207626,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
49.0,PRL-DAS-002-O3 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207627,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
50.0,PRL-DAS-002-O3 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207628,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
51.0,PRL-DAS-002-O3 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207629,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
52.0,PRL-DAS-002-O3 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207630,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
53.0,PRL-DAS-002-O4 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207631,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
54.0,PRL-DAS-002-O4 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207632,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
55.0,PRL-DAS-002-O4 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207633,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
56.0,PRL-DAS-002-O4 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207634,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
57.0,PRL-DAS-002-O4 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207635,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
58.0,PRL-DAS-002-O4 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207636,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
59.0,PRL-DAS-002-O4 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207637,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-06-30,,1.0,1.0,site,DAS,DAS,,,,2025-06-30,2025.0,6.0,site,1,1,2,0,2,3.5096,3.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
60.0,PRL-DAS-002-O4 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207638,1,Indoor,Serpentine,428.0,82.0,112.0,3.930752,60.0,310.0,Stackable x3,3.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,2024-01-29,,,,,,,,,2025-07-08,,1.0,1.0,site,DAS,DAS,,,,2025-07-08,2025.0,7.0,site,1,1,2,0,2,3.5096,3.0,2025-07-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
61.0,PRL-DAS-002-O5 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207712,1,Outdoor Covered,Laminate stud assemblies 2 - Shuweihat&D,240.0,183.0,58.0,2.54736,742.0,842.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-25,,,2025-05-27,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,4.392,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
62.0,PRL-DAS-002-O5 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207713,1,Outdoor Covered,Laminate stud assemblies 2 - Shuweihat&D,240.0,183.0,58.0,2.54736,742.0,842.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-25,,,2025-05-27,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,4.392,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
63.0,PRL-DAS-002-O5 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,208225,1,Outdoor Covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,1.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-25,,,,,,,2025-05-16,,1.0,1.0,site,DAS,DAS,,,,2025-05-16,2025.0,5.0,site,1,1,2,0,2,9.8406,1.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
64.0,PRL-DAS-002-O5 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,208226,1,Outdoor Covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,1.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-25,,,,,,,2025-05-16,,1.0,1.0,site,DAS,DAS,,,,2025-05-16,2025.0,5.0,site,1,1,2,0,2,9.8406,1.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
65.0,PRL-DAS-002-O6 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207715,1,Outdoor Covered,Laminate stud assemblies 2 - Shuweihat&D,240.0,183.0,58.0,2.54736,742.0,842.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-25,,,2025-05-27,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,4.392,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
66.0,PRL-DAS-002-O6 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207716,1,Outdoor Covered,Laminate stud assemblies 2 - Shuweihat&D,240.0,183.0,58.0,2.54736,742.0,842.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-25,,,2025-05-27,,,,2025-06-13,,1.0,1.0,site,DAS,DAS,,,,2025-06-13,2025.0,6.0,site,2,1,3,-1,2,4.392,2.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,3,2,3,Port → WH → MOSB → Site,DAS,
67.0,PRL-DAS-002-O6 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207775,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-25,,,,,,,2025-05-16,,1.0,1.0,site,DAS,DAS,,,,2025-05-16,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
68.0,PRL-DAS-002-O6 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207774,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-25,,,,,,,2025-05-16,,1.0,1.0,site,DAS,DAS,,,,2025-05-16,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
69.0,PRL-DAS-002-O7 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207699,1,Outdoor Covered,Side Shield Holders,355.0,92.0,99.0,3.23334,944.0,1126.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-29,,,2024-05-20,2024-05-20,,,2024-07-14,,1.0,1.0,site,DAS,DAS,,,,2024-07-14,2024.0,7.0,site,3,1,4,-2,2,3.266,2.0,2024-07-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
70.0,PRL-DAS-002-O7 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207821,1,Outdoor Covered,Side Shield Holders,355.0,92.0,99.0,3.23334,944.0,1126.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-29,,,2024-05-20,2024-05-20,,,2025-02-22,,1.0,1.0,site,DAS,DAS,,,,2025-02-22,2025.0,2.0,site,3,1,4,-2,2,3.266,2.0,2025-02-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
71.0,PRL-DAS-002-O7 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207822,1,Outdoor Covered,Side Shield Holders,355.0,92.0,99.0,3.23334,944.0,1126.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-29,,,2024-05-21,2024-05-21,,,2024-08-15,,1.0,1.0,site,DAS,DAS,,,,2024-08-15,2024.0,8.0,site,3,1,4,-2,2,3.266,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
72.0,PRL-DAS-002-O7 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207823,1,Outdoor Covered,Side Shield Holders,355.0,92.0,99.0,3.23334,944.0,1126.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-29,,,2024-05-21,2024-05-21,,,2024-08-15,,1.0,1.0,site,DAS,DAS,,,,2024-08-15,2024.0,8.0,site,3,1,4,-2,2,3.266,2.0,2024-08-01,HITACHI,HITACHI(HE),,,,,,,,,,1,4,3,3,Port → WH → MOSB → Site,DAS,
73.0,PRL-DAS-002-O7 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207776,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-29,,,,,,,2025-05-16,,1.0,1.0,site,DAS,DAS,,,,2025-05-16,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
74.0,PRL-DAS-002-O7 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207777,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-29,,,,,,,2025-05-16,,1.0,1.0,site,DAS,DAS,,,,2025-05-16,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
75.0,PRL-DAS-002-O8 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207787,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-26,,,,,,,2025-05-16,,1.0,1.0,site,DAS,DAS,,,,2025-05-16,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
76.0,PRL-DAS-002-O8 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207788,1,Outdoor Covered,Side Shield Pairs - Pack 1,420.0,205.0,140.0,12.054,590.0,1031.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-26,,,,,,,2025-05-16,,1.0,1.0,site,DAS,DAS,,,,2025-05-16,2025.0,5.0,site,1,1,2,0,2,8.61,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
77.0,PRL-DAS-002-O8 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207847,1,Outdoor Covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-26,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,3.5148,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
78.0,PRL-DAS-002-O8 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207848,1,Outdoor Covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-26,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,3.5148,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
79.0,PRL-DAS-002-O8 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207853,1,Outdoor Covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-26,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,3.5148,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
80.0,PRL-DAS-002-O8 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207854,1,Outdoor Covered,Composite Post Insulator-Bottom,348.0,101.0,105.0,3.69054,500.0,598.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-26,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,3.5148,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
81.0,PRL-DAS-002-O9 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,207600,1,Outdoor Covered,Terminal shield,302.0,144.0,126.0,5.479488,300.0,468.0,Stackable x2,2.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-26,,,,,,,2025-05-28,,1.0,1.0,site,DAS,DAS,,,,2025-05-28,2025.0,5.0,site,1,1,2,0,2,4.3488,2.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
82.0,PRL-DAS-002-O9 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,208223,1,Outdoor Covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,1.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-26,,,,,,,2025-05-16,,1.0,1.0,site,DAS,DAS,,,,2025-05-16,2025.0,5.0,site,1,1,2,0,2,9.8406,1.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
83.0,PRL-DAS-002-O9 Lot5,HVDC-ADOPT-HE-0003,HVDC,ADOPT,HE,3,,DAS,EQ-001,208224,1,Outdoor Covered,Bottom Shield,426.0,231.0,255.0,25.09353,400.0,1144.0,Stackable x1,1.0,85044083,SEK,433859,MSC Ambra,Sweden,Gothenburg,Khalifa port,2023-12-14,2024-01-19,,,,2024-01-26,,,,,,,2025-05-16,,1.0,1.0,site,DAS,DAS,,,,2025-05-16,2025.0,5.0,site,1,1,2,0,2,9.8406,1.0,2025-05-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
84.0,PRL-DAS-002-O Lot3,HVDC-ADOPT-HE-0007,HVDC,ADOPT,HE,7,,DAS,EQ-001,190336,1,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250.0,5000.0,Stackable x1,1.0,85412900,SEK,2079511,MSC Ambra,Belgium,Antwerp,Khalifa port,2023-12-19,2024-01-25,,2024-02-02,,,,,,,,,2025-06-07,,1.0,1.0,site,DAS,DAS,,,,2025-06-07,2025.0,6.0,site,1,1,2,0,2,8.5045,1.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
85.0,PRL-DAS-002-O Lot3,HVDC-ADOPT-HE-0007,HVDC,ADOPT,HE,7,,DAS,EQ-001,190339,1,Indoor,"Layer – Hanging Valve, 12 Cells, 3-sub",365.0,233.0,172.0,14.62774,4250.0,5000.0,Stackable x1,1.0,85412900,SEK,2079511,MSC Ambra,Belgium,Antwerp,Khalifa port,2023-12-19,2024-01-25,,2024-02-02,,,,,,,,,2025-06-07,,1.0,1.0,site,DAS,DAS,,,,2025-06-07,2025.0,6.0,site,1,1,2,0,2,8.5045,1.0,2025-06-01,HITACHI,HITACHI(HE),,,,,,,,,,1,2,1,2,Port → WH → Site,DAS,
